,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
112,2004-02-22,1610612756,Suns,0.481,0.417,0.722,20.0,39.0,1610612747,Lakers,0.5,0.429,0.923,22.0,33.0,0
113,2003-11-01,1610612756,Suns,0.413,0.471,1.0,22.0,38.0,1610612747,Lakers,0.457,0.154,0.692,24.0,52.0,0
114,2004-02-05,1610612755,76ers,0.493,0.444,0.741,20.0,46.0,1610612747,Lakers,0.341,0.353,0.423,21.0,42.0,1
115,2004-02-02,1610612754,Pacers,0.467,0.471,0.467,18.0,47.0,1610612747,Lakers,0.347,0.111,0.778,17.0,42.0,1
116,2004-02-08,1610612753,Magic,0.514,0.412,0.765,20.0,31.0,1610612747,Lakers,0.494,0.357,0.55,26.0,38.0,0
117,2004-03-12,1610612750,Timberwolves,0.45,0.4,0.8,18.0,44.0,1610612747,Lakers,0.436,0.2,0.64,23.0,38.0,1
118,2004-01-06,1610612750,Timberwolves,0.544,0.125,0.731,26.0,47.0,1610612747,Lakers,0.4,0.167,0.762,22.0,40.0,1
119,2004-03-17,1610612746,Clippers,0.432,0.154,0.833,18.0,38.0,1610612747,Lakers,0.549,0.308,0.6,28.0,39.0,0
120,2004-01-04,1610612746,Clippers,0.486,0.273,0.765,22.0,52.0,1610612747,Lakers,0.388,0.375,0.727,20.0,42.0,1
121,2004-03-13,1610612741,Bulls,0.383,0.214,0.516,18.0,49.0,1610612747,Lakers,0.39,0.375,0.735,20.0,52.0,0
122,2004-03-02,1610612737,Hawks,0.398,0.32,0.833,19.0,47.0,1610612747,Lakers,0.458,0.364,0.591,28.0,44.0,1
123,2004-03-19,1610612739,Cavaliers,0.413,0.0,0.765,19.0,34.0,1610612762,Jazz,0.507,0.0,0.767,28.0,35.0,0
124,2003-12-21,1610612765,Pistons,0.537,0.462,0.692,24.0,35.0,1610612762,Jazz,0.443,0.125,0.625,20.0,30.0,1
125,2004-01-30,1610612763,Grizzlies,0.431,0.375,0.788,16.0,26.0,1610612762,Jazz,0.42,0.636,0.667,16.0,44.0,0
126,2004-01-02,1610612763,Grizzlies,0.448,0.4,0.842,26.0,43.0,1610612762,Jazz,0.461,0.333,0.867,20.0,39.0,1
127,2004-03-17,1610612761,Raptors,0.438,0.313,0.842,15.0,40.0,1610612762,Jazz,0.391,0.222,0.893,15.0,38.0,1
128,2004-03-24,1610612760,Thunder,0.413,0.286,0.929,16.0,36.0,1610612762,Jazz,0.349,0.286,0.75,19.0,39.0,1
129,2004-02-25,1610612760,Thunder,0.392,0.4,0.783,18.0,43.0,1610612762,Jazz,0.452,0.4,0.65,23.0,41.0,0
130,2004-02-27,1610612758,Kings,0.382,0.316,0.765,16.0,43.0,1610612762,Jazz,0.453,0.2,0.759,18.0,53.0,0
131,2003-12-28,1610612758,Kings,0.4,0.389,0.854,20.0,39.0,1610612762,Jazz,0.412,0.182,0.548,17.0,47.0,1
132,2004-02-20,1610612752,Knicks,0.381,0.364,0.684,15.0,30.0,1610612762,Jazz,0.397,0.333,0.882,21.0,46.0,0
133,2003-12-17,1610612751,Nets,0.484,0.4,0.657,24.0,33.0,1610612762,Jazz,0.382,0.375,0.613,17.0,35.0,1
134,2003-11-15,1610612749,Bucks,0.493,0.444,0.774,22.0,29.0,1610612762,Jazz,0.44,0.417,0.696,23.0,47.0,1
135,2004-02-17,1610612748,Heat,0.446,0.304,0.842,17.0,35.0,1610612762,Jazz,0.398,0.385,0.778,23.0,36.0,1
136,2004-01-03,1610612745,Rockets,0.458,0.273,0.882,17.0,44.0,1610612762,Jazz,0.353,0.143,0.583,16.0,31.0,1
137,2003-12-03,1610612745,Rockets,0.507,0.412,0.848,18.0,34.0,1610612762,Jazz,0.474,0.4,0.714,28.0,29.0,1
138,2004-03-14,1610612743,Nuggets,0.422,0.222,0.789,23.0,46.0,1610612762,Jazz,0.364,0.111,0.643,22.0,48.0,1
139,2004-01-09,1610612743,Nuggets,0.526,0.0,0.75,28.0,39.0,1610612762,Jazz,0.41,0.444,0.774,27.0,46.0,1
140,2004-04-08,1610612742,Mavericks,0.532,0.529,0.867,23.0,38.0,1610612762,Jazz,0.493,0.5,0.7,23.0,37.0,1
141,2003-11-01,1610612742,Mavericks,0.517,0.391,0.839,28.0,49.0,1610612762,Jazz,0.44,0.25,0.8,25.0,38.0,1
142,2003-11-12,1610612740,Pelicans,0.463,0.5,0.786,24.0,30.0,1610612762,Jazz,0.486,0.083,0.783,26.0,35.0,1
143,2003-12-19,1610612738,Celtics,0.457,0.467,0.806,18.0,33.0,1610612762,Jazz,0.494,0.375,0.636,27.0,35.0,0
144,2004-01-19,1610612744,Warriors,0.513,0.455,0.8,27.0,45.0,1610612762,Jazz,0.456,0.286,0.778,18.0,31.0,1
145,2003-11-07,1610612744,Warriors,0.433,0.462,0.738,22.0,41.0,1610612762,Jazz,0.384,0.273,0.952,20.0,43.0,1
146,2003-12-16,1610612764,Wizards,0.41,0.462,0.778,21.0,32.0,1610612762,Jazz,0.493,0.25,0.708,23.0,45.0,1
147,2004-01-31,1610612759,Spurs,0.364,0.294,0.686,12.0,41.0,1610612762,Jazz,0.429,0.375,0.75,16.0,38.0,1
148,2003-11-10,1610612759,Spurs,0.443,0.333,0.636,20.0,38.0,1610612762,Jazz,0.408,0.25,0.818,18.0,43.0,1
149,2004-03-06,1610612757,Trail Blazers,0.486,0.385,0.75,29.0,31.0,1610612762,Jazz,0.36,0.125,0.682,24.0,46.0,1
