,TEAM_NAME,2pointer_PCT_AVG,3pointer_PCT_AVG,FreeThrow_PCT_AVG,Assists_AVG,Rebounds_AVG,WINS,Year,Attendance
499,Wizards,44.290243902439016,32.641463414634146,74.14146341463415,19.414634146341463,41.30487804878049,23,2010,664.398
500,Wizards,44.18181818181818,31.093939393939397,73.4909090909091,19.12121212121212,41.66666666666667,20,2011,688.466
501,Wizards,43.604878048780485,36.64756097560976,74.02560975609755,21.646341463414636,43.15853658536585,29,2012,552.038
502,Wizards,46.078048780487805,37.64999999999999,73.08414634146341,23.28048780487805,42.1829268292683,44,2013,670.07
503,Wizards,46.454878048780486,36.173170731707316,73.85975609756098,24.01219512195122,44.670731707317074,46,2014,698.068
504,Wizards,46.11829268292683,35.821951219512194,73.35000000000001,24.451219512195124,41.84146341463415,41,2015,747.796
505,Wizards,47.6109756097561,37.40365853658536,78.72439024390245,23.853658536585364,42.85365853658537,49,2016,725.426
506,Wizards,46.79311846689895,37.31861207897793,77.61219512195122,25.228803716608596,43.04036004645761,43,2017,697.107
507,Wizards,46.8219512195122,33.919512195121946,76.5219512195122,26.26829268292683,42.353658536585364,32,2018,718.946
508,Wizards,46.209374999999994,37.228125,78.23750000000001,25.328125,41.6875,24,2019,716.996
509,Wizards,47.08589285714285,35.22505952380952,77.00494047619047,25.32261904761905,45.33869047619048,36,2020,532.702
