,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
15750,2005-04-29,1610612763,Grizzlies,0.4629999999999999,0.188,0.722,18.0,39.0,1610612756,Suns,0.524,0.579,0.619,22.0,38.0,0
15751,2005-04-29,1610612755,76ers,0.551,0.55,0.72,24.0,30.0,1610612765,Pistons,0.507,0.409,0.84,27.0,36.0,1
15752,2005-04-28,1610612754,Pacers,0.471,0.375,0.763,23.0,44.0,1610612738,Celtics,0.397,0.25,0.647,13.0,39.0,1
15753,2005-04-28,1610612745,Rockets,0.45,0.52,0.68,22.0,44.0,1610612742,Mavericks,0.485,0.471,0.865,21.0,35.0,0
15754,2005-04-28,1610612751,Nets,0.3929999999999999,0.13,0.667,27.0,57.0,1610612748,Heat,0.452,0.455,0.579,22.0,51.0,0
15755,2005-04-27,1610612759,Spurs,0.479,0.556,0.684,16.0,46.0,1610612743,Nuggets,0.36,0.375,0.731,17.0,39.0,1
15756,2005-04-27,1610612756,Suns,0.462,0.294,0.775,19.0,49.0,1610612763,Grizzlies,0.457,0.3329999999999999,0.579,17.0,45.0,1
15757,2005-04-27,1610612741,Bulls,0.488,0.5329999999999999,0.862,23.0,42.0,1610612764,Wizards,0.425,0.32,0.75,19.0,44.0,1
15758,2005-04-26,1610612765,Pistons,0.5,0.353,0.913,22.0,46.0,1610612755,76ers,0.368,0.222,0.762,21.0,35.0,1
15759,2005-04-26,1610612748,Heat,0.48,0.385,0.711,19.0,47.0,1610612751,Nets,0.359,0.273,0.7140000000000001,17.0,38.0,1
15760,2005-04-26,1610612760,Thunder,0.475,0.3329999999999999,0.8,21.0,45.0,1610612758,Kings,0.422,0.235,0.867,24.0,42.0,1
15761,2005-04-25,1610612738,Celtics,0.3879999999999999,0.231,0.828,17.0,44.0,1610612754,Pacers,0.414,0.421,0.889,20.0,31.0,0
15762,2005-04-25,1610612742,Mavericks,0.5,0.667,0.731,18.0,41.0,1610612745,Rockets,0.5479999999999999,0.5,0.889,22.0,29.0,0
15763,2005-04-24,1610612759,Spurs,0.42,0.231,0.8420000000000001,22.0,45.0,1610612743,Nuggets,0.415,0.5,0.733,12.0,44.0,0
15764,2005-04-24,1610612756,Suns,0.452,0.469,0.833,28.0,48.0,1610612763,Grizzlies,0.466,0.429,0.8,23.0,46.0,1
15765,2005-04-24,1610612748,Heat,0.5920000000000001,0.6,0.657,21.0,42.0,1610612751,Nets,0.436,0.455,0.769,22.0,39.0,1
15766,2005-04-24,1610612741,Bulls,0.426,0.318,0.615,27.0,54.0,1610612764,Wizards,0.384,0.263,0.6970000000000001,16.0,44.0,1
15767,2005-04-23,1610612765,Pistons,0.519,0.375,0.667,24.0,48.0,1610612755,76ers,0.4029999999999999,0.35,0.8,19.0,35.0,1
15768,2005-04-23,1610612742,Mavericks,0.353,0.385,0.7859999999999999,12.0,44.0,1610612745,Rockets,0.474,0.375,0.9,15.0,39.0,0
15769,2005-04-23,1610612738,Celtics,0.514,0.556,0.64,24.0,33.0,1610612754,Pacers,0.348,0.5,0.833,15.0,43.0,1
15770,2005-04-23,1610612760,Thunder,0.365,0.267,0.75,16.0,51.0,1610612758,Kings,0.386,0.208,0.6,17.0,44.0,1
